1.000000000000000000e+01,7.774169411395970286e-03,6.078744643989633101e-01,7.515978049907998670e-01,1.337184929205911532e-01,2.161043616299082593e-03,1.129767977598272743e-01,1.683628501394195121e-01,1.880463745148724941e-01,4.105571406712995586e-01
1.100000000000000000e+01,7.860035652557719743e-01,6.343173014514852381e-01,7.144036463606965315e-01,1.334878781443158968e-01,5.205241627614717315e-01,9.883498693344263675e-01,1.869482228149175196e-01,9.416545791056594172e-01,5.661689417502273614e-01
1.200000000000000000e+01,2.520864331119134216e-01,2.551675912767727428e-01,2.600969701105161347e-01,6.442082084600619929e-04,1.914771243806967504e-01,6.930974654934740631e-01,3.492406405182377771e-01,2.572910280747991441e-01,6.218137186583796300e-02
1.300000000000000000e+01,4.176819966723007704e-01,4.234894171179867661e-02,8.944444146911816329e-01,3.210526763571305287e-01,1.414163534146218593e-01,3.119324180731981588e-01,4.002741246259715058e-01,5.297768925972622389e-01,5.825304643084076028e-01
1.400000000000000000e+01,9.610182724906057850e-01,1.757402770894300748e-01,5.452761059982865616e-02,3.335092123601102188e-02,1.402673004415916358e-02,3.388534010912991890e-01,5.538359194318684953e-01,2.931313205906693753e-01,2.153735334909696320e-01
1.500000000000000000e+01,4.580477025048532713e-01,3.188758643306898177e-01,3.592688092675141998e-01,1.367136457211006739e-01,3.574108132463589271e-01,9.910855682921456689e-01,4.670872896110452033e-02,7.463838580784184495e-01,8.305653590630173166e-01
1.600000000000000000e+01,3.784745023214475812e-01,3.628398085312793953e-01,8.144613091259468307e-01,8.436632095405017795e-01,9.055082664928989500e-01,9.983089696344201736e-01,2.744005138764363805e-01,6.642473305450287135e-01,7.066280199953772767e-01
1.700000000000000000e+01,1.939789582677165780e-01,9.113474314409315546e-01,9.995350474834496790e-01,6.147703560464596872e-01,3.591803174314384672e-01,5.572688037034373432e-01,3.695791379260968471e-03,9.687924743893917556e-01,7.352330086002458742e-01
1.800000000000000000e+01,2.313340058306355695e-01,5.194282274255077603e-01,4.305964998438376323e-01,1.020818206530853256e-01,5.759045062849299512e-01,9.971450532103067754e-01,1.291188735980330349e-01,4.751111277187776150e-01,2.700236458257855854e-01
1.900000000000000000e+01,8.083717896407117687e-01,8.424362079862960373e-01,4.695056877175479704e-02,1.656226450952689722e-01,9.067346769391461392e-02,1.036115950811659497e-01,5.026261007262831093e-01,8.051101980951860249e-01,2.132491986843620957e-01
2.000000000000000000e+01,2.719014141769997006e-01,6.475380038775537805e-01,3.445427496232700282e-01,5.125918977079204630e-01,2.987734516906608295e-01,9.598363523475650361e-01,6.847544740866602364e-01,6.481785344133771387e-01,9.785075053310252624e-01
2.100000000000000000e+01,3.304053703715737478e-01,9.957132834097318641e-01,4.653442738632103670e-01,1.365782197268108344e-01,4.454443475662684393e-01,3.995642289578261730e-01,3.325672263954159158e-01,9.339202456277654329e-01,2.855622082895898362e-01
2.200000000000000000e+01,8.194210270118822415e-01,1.763805155861227214e-01,3.229206187552536300e-01,4.792477578687853734e-01,3.469511123518660423e-01,9.979144861051829629e-01,8.653657687396798526e-01,6.964679203567202270e-01,6.593666144932019968e-01
2.300000000000000000e+01,1.945074405135461260e-01,5.044903484568300511e-01,4.803131831613326463e-01,6.335579159088939871e-01,2.957679731695839198e-02,2.946823388000963106e-01,5.494959144114310856e-01,2.057256494255747525e-01,3.668879968143011761e-01
2.400000000000000000e+01,3.603813908575549396e-01,1.705863238518499636e-01,9.940853631265162971e-01,8.145377811371371513e-01,7.107450868611503436e-01,1.412839694706462812e-01,6.525986714401383892e-01,2.808495416191022498e-01,8.625582084460606813e-01
2.500000000000000000e+01,7.267218464318937476e-01,6.354785201393157168e-01,8.015963832454409133e-01,2.691794102053964299e-01,2.372922072680916372e-04,2.020359675398984700e-01,7.059063371951131982e-01,7.449953178937755993e-01,2.921489350823142650e-01
2.600000000000000000e+01,6.986003807190905857e-01,5.618587514969036745e-01,1.267330410966688858e-01,1.021924966322251271e-01,7.221749352625472795e-01,9.987378515721385686e-01,1.258875614670439472e-02,7.934255331698953917e-01,5.406987145186276100e-01
2.700000000000000000e+01,6.232041471250048259e-01,5.881590099193674259e-01,9.934221530755119600e-01,3.128850156628327772e-01,5.439824895783638148e-01,6.783353157210165740e-01,8.110169994507143709e-03,5.003128016039798398e-01,6.909072266974553012e-01
2.800000000000000000e+01,3.813520208755337149e-01,7.189409463811546885e-02,7.834246152518290485e-01,4.945053781671200355e-01,1.787052920274456724e-02,6.532425051606569610e-01,6.734932616665050276e-01,3.572122415894893876e-01,1.400503928710392643e-01
2.900000000000000000e+01,8.325282272883205437e-03,2.703178970437074558e-01,5.625776223133105436e-01,2.833636065445073737e-01,1.610079329977568696e-01,4.957101531236002834e-01,2.107537613009568545e-01,3.213449543537928443e-01,8.899106150325564180e-01
