1.200000000000000000e+01,5.451009620637436992e-01,3.872450877673302427e-01,6.939598461588529776e-01,3.000937394437772077e-01,8.974253744977034319e-01,8.487519513638981383e-01,9.329006723937126599e-01,4.911324785582481950e-02,9.944028856644563374e-01
1.300000000000000000e+01,7.132410477983888164e-01,5.258105578829143090e-01,7.637457781645523580e-01,1.159299557293818894e-01,2.642016797238633252e-03,3.335750680296670212e-01,4.993131709151126252e-01,3.000955154598876629e-01,1.209540852852220572e-01
1.400000000000000000e+01,2.175433534556265869e-01,6.745759948571879994e-01,2.239930880995308626e-01,7.762447694005161214e-01,7.716286979184634465e-01,9.572437980166080829e-01,3.111027733327365041e-02,6.044479051952991178e-01,8.618961467703062374e-01
1.500000000000000000e+01,9.905116214507154737e-01,2.666152804045670566e-01,9.312429486892277453e-01,7.552506179870275282e-01,3.634477049062494469e-01,8.121917086781309525e-01,8.972983053100396234e-01,7.122949107695754067e-01,9.851670622830421831e-01
1.600000000000000000e+01,2.522422054570080396e-01,8.036472601700354046e-01,5.272231358701854331e-01,8.364154229681801667e-01,5.231132538305817425e-02,3.578594635762814002e-01,1.721627633063928520e-01,3.203678954424689640e-01,2.493677544756700559e-01
1.700000000000000000e+01,5.142791893803161374e-01,5.584770864887346198e-01,6.958165878966592055e-02,1.139506858313127924e-01,4.624737560826414073e-02,5.681663927357079036e-01,8.999283892779192939e-01,5.660999343837347375e-01,1.305037367794898429e-01
1.800000000000000000e+01,7.014938728973835191e-01,7.206617974166187324e-01,5.305158366426926397e-01,7.727203683735405226e-01,1.026477841019093895e-01,6.153935914224013537e-01,3.856653376794316190e-01,1.495506067476304324e-01,7.645179599323038699e-01
1.900000000000000000e+01,9.190574597373306620e-01,9.992668115192842038e-01,9.120170497235606799e-01,9.613425819304115272e-02,8.719776179899886570e-02,6.409907704754499447e-01,6.064817899953887093e-01,2.130295670847972278e-01,8.293222939600599641e-01
2.000000000000000000e+01,4.969993493794942485e-01,5.166524808580666983e-01,7.929179093361475861e-01,7.813188663702402836e-01,3.106693117122240611e-01,9.993766815212238308e-01,7.007729396983904957e-01,1.544163244130289103e-01,7.941216507034238870e-01
2.100000000000000000e+01,8.098603233432587478e-01,3.293764558318821867e-01,6.571341841010823748e-01,7.197408984496825868e-01,5.006222350705532564e-01,7.191373980269945010e-01,5.465077677999055084e-01,2.033521541384529785e-01,9.979905131822706110e-01
2.200000000000000000e+01,4.377320885773655079e-01,5.008484200036501521e-01,7.986387453027871119e-01,7.628228724784174020e-01,7.406089095592898186e-01,5.925516755291185822e-01,7.657566802794110172e-01,7.733458160737662901e-01,9.967238056540239644e-01
2.300000000000000000e+01,7.366877070983389730e-01,4.854869805373260294e-01,5.653790640938565204e-01,7.161129322023923605e-03,8.375086992711103795e-01,9.876206777360511113e-01,9.555097163700441154e-01,4.337842012929547519e-01,8.248424877296731683e-01
2.400000000000000000e+01,7.360828790077035277e-01,8.124199806657175227e-01,9.967837739657918750e-01,7.088025401219918420e-01,4.181506809824341864e-01,9.068776180009705534e-01,7.632471258509321288e-01,4.847018183707457739e-01,9.320792953488333810e-01
2.500000000000000000e+01,8.203666728966048372e-02,6.542956716861766386e-01,6.969865792004769078e-01,4.312781371572045885e-01,8.336625317587037509e-01,1.550637160803123304e-01,5.570221848429498523e-01,7.430340880676945536e-01,5.179355049499599906e-01
2.600000000000000000e+01,1.565604150146704954e-01,4.271866295129643221e-01,2.207648665625807083e-01,1.342139142919403783e-01,4.665939357633042683e-01,4.184110071268316022e-01,4.170961834334216967e-01,8.687241099412783552e-01,9.987163670140748462e-01
2.700000000000000000e+01,6.849943996511687061e-01,9.457280855356154925e-01,7.892885928918554894e-01,6.208263542852761052e-01,2.449730336013305754e-01,9.227775120855543634e-01,6.013952120378596167e-02,4.968410235277344045e-01,3.750259537828939949e-01
2.800000000000000000e+01,2.108916922602344091e-02,1.829335799458468859e-01,5.144917077213435608e-01,8.563976001896259627e-01,2.706044374967453425e-02,6.751300270142006621e-01,6.413961450628271610e-01,6.591015690602518295e-02,5.381579658875678129e-01
2.900000000000000000e+01,7.176734215341015188e-01,5.514852651132505779e-01,1.013741581328159169e-01,6.987156598218302594e-03,2.929835476060389521e-01,9.002464385568510474e-01,2.868508033757972697e-01,1.447842376447440460e-01,2.178141367395810546e-01
